type,size,ocall,noenc,fullenc,baseline,
write,64,272663.000000,39063.000000,274613.000000,20723.000000,
write,64,274276.000000,38005.000000,274558.000000,20591.000000,
write,64,275128.000000,38884.000000,274213.000000,19682.000000,
write,64,273582.000000,38474.000000,274489.000000,21551.000000,
write,64,273041.000000,40105.000000,273653.000000,20269.000000,
write,64,276803.000000,40890.000000,276886.000000,20644.000000,
write,64,275392.000000,39084.000000,310508.000000,20537.000000,
write,64,273332.000000,37703.000000,274655.000000,21319.000000,
write,64,272260.000000,38735.000000,274739.000000,21473.000000,
write,64,275347.000000,39744.000000,274377.000000,21493.000000,
write,64,310943.000000,39213.000000,274246.000000,21978.000000,
write,64,274460.000000,38996.000000,276954.000000,20852.000000,
write,64,274935.000000,39467.000000,275533.000000,21866.000000,
write,64,277371.000000,38129.000000,273926.000000,20708.000000,
write,64,275528.000000,39360.000000,273069.000000,21817.000000,
write,64,272701.000000,37790.000000,274688.000000,20462.000000,
write,64,272701.000000,39141.000000,273070.000000,21134.000000,
write,64,274282.000000,38159.000000,274058.000000,20421.000000,
write,64,274701.000000,39386.000000,271570.000000,21403.000000,
write,64,274669.000000,39281.000000,276753.000000,21122.000000,
write,64,273039.000000,39578.000000,313519.000000,20654.000000,
write,64,275366.000000,38811.000000,275613.000000,20571.000000,
write,64,273628.000000,39168.000000,274382.000000,21491.000000,
write,64,275451.000000,39340.000000,273936.000000,20592.000000,
write,64,347083.000000,39543.000000,274682.000000,22331.000000,
write,64,276417.000000,38551.000000,274509.000000,19705.000000,
write,64,274840.000000,39390.000000,273014.000000,21164.000000,
write,64,273890.000000,38043.000000,275279.000000,19713.000000,
write,64,273951.000000,39393.000000,275994.000000,21105.000000,
write,64,276602.000000,38301.000000,273995.000000,20495.000000,
write,64,275723.000000,39708.000000,272402.000000,20752.000000,
write,64,273976.000000,39452.000000,274298.000000,21004.000000,
write,64,365341.000000,39879.000000,273919.000000,21172.000000,
write,64,275243.000000,39501.000000,277275.000000,20072.000000,
write,64,285833.000000,38256.000000,583219.000000,21159.000000,
write,64,274532.000000,39086.000000,284011.000000,21630.000000,
write,64,273620.000000,40204.000000,274862.000000,21289.000000,
write,64,275149.000000,40040.000000,274098.000000,22609.000000,
write,64,289609.000000,39326.000000,274343.000000,20354.000000,
write,64,292791.000000,39659.000000,274785.000000,21714.000000,
write,64,283224.000000,38229.000000,274876.000000,20487.000000,
write,64,284337.000000,38784.000000,274942.000000,21369.000000,
write,64,274991.000000,38479.000000,294848.000000,20270.000000,
write,64,277272.000000,38296.000000,277578.000000,21279.000000,
write,64,275393.000000,39017.000000,276511.000000,20885.000000,
write,64,275357.000000,39681.000000,276918.000000,21144.000000,
write,64,274281.000000,39971.000000,274989.000000,19908.000000,
write,64,274849.000000,39760.000000,277658.000000,21256.000000,
write,64,302072.000000,39143.000000,316792.000000,20456.000000,
write,64,276389.000000,38614.000000,277248.000000,21275.000000,
write,64,274886.000000,38779.000000,301718.000000,20450.000000,
write,64,275527.000000,38699.000000,275734.000000,21798.000000,
write,64,277494.000000,39528.000000,276907.000000,20405.000000,
write,64,313446.000000,40495.000000,275428.000000,20803.000000,
write,64,276563.000000,39014.000000,274397.000000,20705.000000,
write,64,274168.000000,38315.000000,278230.000000,20824.000000,
write,64,272294.000000,38619.000000,274777.000000,20078.000000,
write,64,275760.000000,38679.000000,276093.000000,20459.000000,
write,64,273321.000000,38698.000000,273348.000000,20800.000000,
write,64,275139.000000,38764.000000,273821.000000,20625.000000,
write,64,274133.000000,39421.000000,274522.000000,19987.000000,
write,64,274247.000000,40075.000000,275029.000000,21947.000000,
write,64,273692.000000,40091.000000,309990.000000,20383.000000,
write,64,273603.000000,38450.000000,275261.000000,20607.000000,
write,64,272826.000000,39863.000000,276992.000000,20513.000000,
write,64,276819.000000,38158.000000,275681.000000,21390.000000,
write,64,274600.000000,38887.000000,273485.000000,21037.000000,
write,64,309459.000000,39558.000000,276410.000000,20490.000000,
write,64,274699.000000,38402.000000,274793.000000,20894.000000,
write,64,273234.000000,38026.000000,275266.000000,20427.000000,
write,64,273779.000000,39214.000000,307746.000000,21290.000000,
write,64,274432.000000,37972.000000,324348.000000,20124.000000,
write,64,272380.000000,39515.000000,275562.000000,21943.000000,
write,64,276032.000000,38832.000000,274855.000000,20209.000000,
write,64,273441.000000,39291.000000,272820.000000,21189.000000,
write,64,274257.000000,39576.000000,276628.000000,20874.000000,
write,64,274059.000000,40108.000000,313616.000000,21368.000000,
write,64,275690.000000,38362.000000,275152.000000,20546.000000,
write,64,275358.000000,53734.000000,273008.000000,20948.000000,
write,64,275161.000000,64103.000000,276625.000000,21076.000000,
write,64,273705.000000,38814.000000,274494.000000,21294.000000,
write,64,276949.000000,39463.000000,275082.000000,20359.000000,
write,64,306649.000000,38758.000000,273621.000000,20901.000000,
write,64,275443.000000,38481.000000,273512.000000,20102.000000,
write,64,274707.000000,38590.000000,275025.000000,20953.000000,
write,64,274282.000000,38037.000000,274926.000000,20152.000000,
write,64,275595.000000,40183.000000,272227.000000,22400.000000,
write,64,274148.000000,39351.000000,276832.000000,20310.000000,
write,64,272888.000000,39094.000000,273926.000000,20944.000000,
write,64,278823.000000,38599.000000,275711.000000,19923.000000,
write,64,572847.000000,40103.000000,275940.000000,20963.000000,
write,64,284408.000000,40223.000000,311203.000000,20223.000000,
write,64,275183.000000,37855.000000,368656.000000,21467.000000,
write,64,274047.000000,38245.000000,277714.000000,20473.000000,
write,64,274461.000000,38649.000000,278339.000000,21555.000000,
write,64,311006.000000,39946.000000,276772.000000,20493.000000,
write,64,274515.000000,38891.000000,277089.000000,21384.000000,
write,64,275357.000000,39305.000000,275825.000000,21585.000000,
write,64,291868.000000,39196.000000,276889.000000,20270.000000,
write,64,274304.000000,38839.000000,277398.000000,21156.000000,
write,64,275342.000000,38215.000000,296697.000000,21419.000000,
write,64,273181.000000,39488.000000,275974.000000,21452.000000,
write,64,274237.000000,38905.000000,274520.000000,20684.000000,
write,64,275182.000000,40124.000000,275050.000000,21431.000000,
write,64,272766.000000,39204.000000,276564.000000,21088.000000,
write,64,272761.000000,38622.000000,306362.000000,20940.000000,
write,64,302688.000000,38748.000000,275541.000000,20305.000000,
write,64,275096.000000,38426.000000,275658.000000,21803.000000,
write,64,275748.000000,38665.000000,303982.000000,20325.000000,
write,64,313210.000000,39951.000000,274468.000000,21440.000000,
write,64,275908.000000,38614.000000,275351.000000,20217.000000,
write,64,275914.000000,38060.000000,275422.000000,21129.000000,
write,64,272835.000000,39000.000000,275465.000000,20252.000000,
write,64,273347.000000,39367.000000,275649.000000,20590.000000,
write,64,273016.000000,38065.000000,273610.000000,21125.000000,
write,64,274453.000000,38607.000000,275582.000000,21311.000000,
write,64,272116.000000,38546.000000,273650.000000,20312.000000,
write,64,277496.000000,39222.000000,275986.000000,20995.000000,
write,64,317390.000000,38331.000000,274195.000000,20584.000000,
write,64,302836.000000,38294.000000,315182.000000,20857.000000,
write,64,272136.000000,38088.000000,276460.000000,20222.000000,
write,64,274808.000000,38234.000000,276045.000000,21386.000000,
write,64,274090.000000,38684.000000,272575.000000,19448.000000,
write,64,309167.000000,39525.000000,276497.000000,20800.000000,
write,64,274431.000000,39952.000000,275530.000000,21240.000000,
write,64,274614.000000,38167.000000,274231.000000,21385.000000,
write,64,272651.000000,39262.000000,273520.000000,20832.000000,
write,64,273007.000000,38123.000000,276646.000000,20735.000000,
write,64,273589.000000,39601.000000,275055.000000,21385.000000,
write,64,274558.000000,38408.000000,274209.000000,20523.000000,
write,64,273006.000000,40093.000000,271620.000000,20818.000000,
write,64,274620.000000,40212.000000,276191.000000,20143.000000,
write,64,273519.000000,38572.000000,275832.000000,20864.000000,
write,64,274964.000000,39277.000000,312015.000000,20164.000000,
write,64,274382.000000,38498.000000,274165.000000,21031.000000,
write,64,274261.000000,37176.000000,274424.000000,20410.000000,
write,64,273393.000000,38863.000000,273496.000000,21144.000000,
write,64,274408.000000,37704.000000,273506.000000,20705.000000,
write,64,313527.000000,38737.000000,272727.000000,21992.000000,
write,64,272970.000000,38263.000000,276055.000000,24155.000000,
write,64,274734.000000,40463.000000,274632.000000,21210.000000,
write,64,275738.000000,38287.000000,275302.000000,20005.000000,
write,64,275161.000000,38705.000000,274818.000000,21792.000000,
write,64,272242.000000,37736.000000,274311.000000,20111.000000,
write,64,273846.000000,39673.000000,274880.000000,21116.000000,
write,64,273909.000000,38792.000000,276161.000000,20336.000000,
write,64,272926.000000,39857.000000,271726.000000,20367.000000,
write,64,273852.000000,38736.000000,275276.000000,20025.000000,
write,64,366190.000000,38834.000000,312907.000000,20730.000000,
write,64,274427.000000,38531.000000,273248.000000,20191.000000,
write,64,274648.000000,38861.000000,366412.000000,20875.000000,
write,64,275186.000000,38834.000000,272744.000000,19995.000000,
write,64,310684.000000,39818.000000,275033.000000,21472.000000,
write,64,276622.000000,37718.000000,275486.000000,19890.000000,
write,64,274898.000000,38965.000000,274528.000000,20560.000000,
write,64,273869.000000,39188.000000,275601.000000,19840.000000,
write,64,295699.000000,38546.000000,278263.000000,21740.000000,
write,64,274207.000000,39466.000000,275124.000000,19804.000000,
write,64,276067.000000,40118.000000,295092.000000,20835.000000,
write,64,275207.000000,38568.000000,275979.000000,20564.000000,
write,64,275158.000000,39431.000000,275541.000000,20184.000000,
write,64,275220.000000,38813.000000,275847.000000,20542.000000,
write,64,274280.000000,38838.000000,311501.000000,20682.000000,
write,64,274728.000000,39082.000000,274573.000000,21644.000000,
write,64,299232.000000,39269.000000,273291.000000,19739.000000,
write,64,273810.000000,40244.000000,273048.000000,20685.000000,
write,64,313893.000000,38729.000000,301231.000000,19948.000000,
write,64,274298.000000,38797.000000,276510.000000,20763.000000,
write,64,274042.000000,39452.000000,274030.000000,20151.000000,
write,64,276892.000000,38921.000000,275517.000000,20687.000000,
write,64,274319.000000,38693.000000,273585.000000,20955.000000,
write,64,272273.000000,39660.000000,275650.000000,20842.000000,
write,64,273727.000000,40727.000000,274212.000000,20471.000000,
write,64,273772.000000,38987.000000,275031.000000,20983.000000,
write,64,274043.000000,38392.000000,272753.000000,20006.000000,
write,64,273270.000000,38360.000000,275673.000000,20565.000000,
write,64,272452.000000,38424.000000,314698.000000,20109.000000,
write,64,275541.000000,38527.000000,275425.000000,21989.000000,
write,64,273317.000000,38500.000000,273309.000000,20269.000000,
write,64,276012.000000,53124.000000,276289.000000,21952.000000,
write,64,287535.000000,64634.000000,274444.000000,20211.000000,
write,64,292778.000000,39666.000000,273653.000000,20136.000000,
write,64,274051.000000,39941.000000,272288.000000,20030.000000,
write,64,274298.000000,38977.000000,276029.000000,21386.000000,
write,64,271861.000000,38991.000000,272673.000000,22102.000000,
write,64,276209.000000,40102.000000,275125.000000,21585.000000,
write,64,273165.000000,39314.000000,272265.000000,20135.000000,
write,64,274711.000000,39103.000000,274598.000000,20753.000000,
write,64,273763.000000,39720.000000,273440.000000,20656.000000,
write,64,273001.000000,38061.000000,274912.000000,20826.000000,
write,64,273720.000000,40685.000000,306980.000000,21476.000000,
write,64,274861.000000,39113.000000,273376.000000,21134.000000,
write,64,271801.000000,40376.000000,273481.000000,22482.000000,
write,64,275408.000000,39228.000000,274492.000000,19684.000000,
write,64,275476.000000,38393.000000,273266.000000,20944.000000,
write,64,309361.000000,40155.000000,272198.000000,20490.000000,
write,64,272362.000000,40230.000000,273046.000000,21484.000000,
write,64,275490.000000,38595.000000,273638.000000,21649.000000,
write,64,277578.000000,39109.000000,271693.000000,21322.000000,
write,64,273513.000000,38701.000000,274818.000000,20612.000000,
write,64,273295.000000,40067.000000,273508.000000,21465.000000,
write,64,275804.000000,38867.000000,274096.000000,20756.000000,
write,64,274116.000000,39508.000000,272000.000000,21365.000000,
write,64,272689.000000,38683.000000,275550.000000,20205.000000,
write,64,272702.000000,39256.000000,275107.000000,22157.000000,
write,64,275551.000000,38716.000000,313427.000000,20215.000000,
write,64,368111.000000,40434.000000,271935.000000,21585.000000,
write,64,275055.000000,39133.000000,277048.000000,21032.000000,
write,64,275796.000000,39356.000000,581663.000000,21954.000000,
write,64,310405.000000,38875.000000,275684.000000,20545.000000,
write,64,274138.000000,38785.000000,274463.000000,21563.000000,
write,64,274103.000000,38885.000000,275081.000000,20213.000000,
write,64,273473.000000,39896.000000,275339.000000,21960.000000,
write,64,274017.000000,38235.000000,273611.000000,20320.000000,
write,64,294416.000000,39540.000000,273619.000000,21080.000000,
write,64,273563.000000,38107.000000,273958.000000,20438.000000,
write,64,272090.000000,39151.000000,292308.000000,20969.000000,
write,64,275177.000000,38237.000000,276207.000000,21711.000000,
write,64,273530.000000,39065.000000,311501.000000,20429.000000,
write,64,274260.000000,39652.000000,273758.000000,21571.000000,
write,64,272755.000000,38522.000000,273783.000000,20448.000000,
write,64,271800.000000,40913.000000,274863.000000,21405.000000,
write,64,302543.000000,38476.000000,276659.000000,20417.000000,
write,64,311368.000000,39909.000000,274023.000000,21001.000000,
write,64,272881.000000,38763.000000,301475.000000,20283.000000,
write,64,273993.000000,38878.000000,274450.000000,22314.000000,
write,64,274427.000000,38847.000000,274072.000000,20555.000000,
write,64,274544.000000,39499.000000,277852.000000,21123.000000,
write,64,271656.000000,38951.000000,274390.000000,20649.000000,
write,64,275996.000000,38844.000000,276136.000000,20977.000000,
write,64,274426.000000,38726.000000,273695.000000,20432.000000,
write,64,274269.000000,39648.000000,277988.000000,21257.000000,
write,64,271866.000000,38714.000000,316666.000000,22001.000000,
write,64,275136.000000,38378.000000,275145.000000,21226.000000,
write,64,273295.000000,38542.000000,275497.000000,19869.000000,
write,64,273645.000000,39425.000000,276688.000000,21289.000000,
write,64,272759.000000,39223.000000,275918.000000,20180.000000,
write,64,276139.000000,39810.000000,274325.000000,21221.000000,
write,64,310842.000000,39172.000000,275437.000000,21059.000000,
write,64,274037.000000,39522.000000,276777.000000,21809.000000,
write,64,273646.000000,39482.000000,276315.000000,21342.000000,
write,64,273705.000000,39065.000000,275917.000000,21054.000000,
write,64,274476.000000,38514.000000,273072.000000,20652.000000,
write,64,274791.000000,38405.000000,277304.000000,21200.000000,
write,64,271443.000000,38587.000000,274416.000000,20169.000000,
write,64,274487.000000,39123.000000,274740.000000,21920.000000,
write,64,272706.000000,39051.000000,273461.000000,21869.000000,
write,64,275026.000000,38601.000000,308129.000000,21328.000000,
write,64,272424.000000,38946.000000,302508.000000,21037.000000,
write,64,273980.000000,39810.000000,274009.000000,20571.000000,
write,64,273766.000000,39693.000000,275232.000000,21201.000000,
write,64,274386.000000,38789.000000,274536.000000,20616.000000,
write,64,315791.000000,40598.000000,273846.000000,21329.000000,
write,64,275362.000000,38707.000000,274672.000000,21020.000000,
write,64,274317.000000,39736.000000,273838.000000,20626.000000,
write,64,273693.000000,39798.000000,274466.000000,20626.000000,
write,64,271536.000000,40027.000000,274210.000000,21379.000000,
write,64,273825.000000,39254.000000,275715.000000,20340.000000,
write,64,273468.000000,39972.000000,272520.000000,21045.000000,
write,64,273596.000000,38747.000000,276422.000000,20655.000000,
write,64,274000.000000,40773.000000,276139.000000,21620.000000,
write,64,276948.000000,38866.000000,314611.000000,20523.000000,
write,64,273465.000000,39416.000000,273350.000000,21120.000000,
write,64,275207.000000,39120.000000,274189.000000,20209.000000,
write,64,582517.000000,40041.000000,275464.000000,21103.000000,
write,64,275373.000000,39157.000000,275250.000000,20347.000000,
write,64,315480.000000,40891.000000,367324.000000,20666.000000,
write,64,274291.000000,39793.000000,275602.000000,21156.000000,
write,64,273891.000000,40424.000000,286630.000000,21622.000000,
write,64,274117.000000,39093.000000,274605.000000,20470.000000,
write,64,274034.000000,40309.000000,274465.000000,20540.000000,
write,64,274614.000000,39215.000000,276498.000000,20828.000000,
write,64,283095.000000,39034.000000,276637.000000,21179.000000,
write,64,284817.000000,38226.000000,275946.000000,19917.000000,
write,64,272803.000000,39484.000000,289196.000000,21308.000000,
write,64,273967.000000,39134.000000,325038.000000,20411.000000,
write,64,273280.000000,39152.000000,275717.000000,20997.000000,
write,64,273747.000000,39798.000000,276699.000000,19745.000000,
write,64,273268.000000,40299.000000,276785.000000,21307.000000,
write,64,275351.000000,41308.000000,276930.000000,21216.000000,
write,64,341659.000000,81230.000000,277924.000000,20737.000000,
write,64,276018.000000,39163.000000,277946.000000,22356.000000,
write,64,275326.000000,39471.000000,303289.000000,20231.000000,
write,64,274719.000000,38838.000000,275423.000000,20704.000000,
write,64,273049.000000,40160.000000,274787.000000,20017.000000,
write,64,274331.000000,40440.000000,274919.000000,22045.000000,
write,64,273996.000000,39631.000000,273357.000000,20414.000000,
write,64,273503.000000,39371.000000,277092.000000,21173.000000,
write,64,273443.000000,39788.000000,276630.000000,21507.000000,
write,64,275715.000000,39349.000000,314319.000000,21742.000000,
write,64,273662.000000,39244.000000,271436.000000,20192.000000,
write,64,303189.000000,39629.000000,274840.000000,20731.000000,
write,64,274147.000000,38676.000000,275963.000000,20102.000000,
write,64,275534.000000,38747.000000,274486.000000,21863.000000,
write,64,309575.000000,37988.000000,272582.000000,19912.000000,
write,64,273620.000000,38962.000000,276884.000000,21215.000000,
write,64,272618.000000,38384.000000,273229.000000,20585.000000,
write,64,273704.000000,40369.000000,273426.000000,20909.000000,
write,64,273410.000000,38713.000000,273466.000000,20529.000000,
write,64,272973.000000,39275.000000,273467.000000,20740.000000,
write,64,270647.000000,38264.000000,274777.000000,20776.000000,
write,64,273434.000000,38736.000000,272862.000000,21071.000000,
write,64,272950.000000,37554.000000,273452.000000,21298.000000,
write,64,274205.000000,38734.000000,276673.000000,20935.000000,
write,64,271446.000000,38836.000000,310872.000000,20583.000000,
write,64,275338.000000,40494.000000,276118.000000,21461.000000,
write,64,272805.000000,38967.000000,272520.000000,20116.000000,
write,64,274773.000000,39571.000000,273323.000000,21846.000000,
write,64,275981.000000,39346.000000,275283.000000,20277.000000,
write,64,310543.000000,39164.000000,274117.000000,21599.000000,
write,64,273647.000000,38503.000000,271228.000000,21032.000000,
write,64,273269.000000,38170.000000,276528.000000,19865.000000,
write,64,272023.000000,40187.000000,274188.000000,21138.000000,
write,64,277682.000000,38952.000000,275930.000000,20812.000000,
write,64,273681.000000,39908.000000,272732.000000,21448.000000,
write,64,273633.000000,38335.000000,273690.000000,20113.000000,
write,64,273050.000000,40427.000000,274948.000000,21689.000000,
write,64,274358.000000,39786.000000,275022.000000,20215.000000,
write,64,274835.000000,39003.000000,312313.000000,20859.000000,
write,64,273513.000000,38516.000000,275865.000000,20200.000000,
write,64,274132.000000,38711.000000,276216.000000,21625.000000,
write,64,275816.000000,38440.000000,273732.000000,19887.000000,
write,64,361155.000000,38520.000000,272823.000000,21593.000000,
write,64,309964.000000,39119.000000,273607.000000,20934.000000,
write,64,284280.000000,38793.000000,358692.000000,21834.000000,
write,64,273810.000000,38551.000000,286228.000000,20595.000000,
write,64,275170.000000,39469.000000,276118.000000,33770.000000,
write,64,274557.000000,37533.000000,277193.000000,22569.000000,
write,64,274340.000000,39785.000000,273867.000000,41274.000000,
write,64,274987.000000,37642.000000,276251.000000,19711.000000,
write,64,283255.000000,38125.000000,276894.000000,21345.000000,
write,64,284862.000000,38890.000000,277364.000000,21018.000000,
write,64,273427.000000,39837.000000,331050.000000,21470.000000,
write,64,273760.000000,40216.000000,274043.000000,20478.000000,
write,64,274198.000000,39514.000000,274820.000000,21030.000000,
write,64,273854.000000,38666.000000,273558.000000,20372.000000,
write,64,275830.000000,38910.000000,272162.000000,20935.000000,
write,64,310511.000000,38830.000000,275249.000000,20785.000000,
write,64,301707.000000,39077.000000,273218.000000,21131.000000,
write,64,272561.000000,38408.000000,273648.000000,20226.000000,
write,64,272056.000000,39575.000000,300428.000000,20842.000000,
write,64,273195.000000,38558.000000,274285.000000,22355.000000,
write,64,273198.000000,39116.000000,271859.000000,20506.000000,
write,64,271895.000000,39910.000000,273078.000000,20782.000000,
write,64,272314.000000,39046.000000,275155.000000,20702.000000,
write,64,273790.000000,38622.000000,274905.000000,20475.000000,
write,64,271626.000000,38480.000000,286115.000000,20397.000000,
write,64,271300.000000,39453.000000,296589.000000,20774.000000,
write,64,272674.000000,40125.000000,275514.000000,20384.000000,
write,64,272953.000000,39666.000000,274763.000000,21989.000000,
write,64,271842.000000,37733.000000,273068.000000,19790.000000,
write,64,287668.000000,39058.000000,276020.000000,21359.000000,
write,64,291152.000000,39673.000000,274789.000000,20118.000000,
write,64,274736.000000,39256.000000,275557.000000,21042.000000,
write,64,275405.000000,39952.000000,274745.000000,19736.000000,
write,64,275591.000000,40096.000000,322903.000000,20632.000000,
write,64,275623.000000,38769.000000,306045.000000,20827.000000,
write,64,276220.000000,39474.000000,275106.000000,20693.000000,
write,64,275013.000000,37553.000000,275740.000000,20094.000000,
write,64,275392.000000,38655.000000,275309.000000,21579.000000,
write,64,271670.000000,38506.000000,277815.000000,21230.000000,
write,64,273814.000000,39531.000000,306856.000000,21496.000000,
write,64,275170.000000,38766.000000,274436.000000,20357.000000,
write,64,275462.000000,39838.000000,275733.000000,20490.000000,
write,64,271940.000000,38932.000000,274832.000000,20052.000000,
write,64,276598.000000,40224.000000,275315.000000,21468.000000,
write,64,330821.000000,37838.000000,272833.000000,20130.000000,
write,64,274805.000000,37833.000000,275581.000000,21438.000000,
write,64,272874.000000,39366.000000,275259.000000,20492.000000,
write,64,275864.000000,38824.000000,274636.000000,20996.000000,
write,64,275479.000000,38847.000000,272628.000000,19594.000000,
write,64,273611.000000,39757.000000,275533.000000,21570.000000,
write,64,272248.000000,39902.000000,274866.000000,21786.000000,
write,64,275960.000000,38974.000000,274675.000000,20092.000000,
write,64,273582.000000,38275.000000,274370.000000,20606.000000,
write,64,273229.000000,38823.000000,310438.000000,20406.000000,
write,64,273577.000000,39020.000000,274869.000000,21810.000000,
write,64,274455.000000,39501.000000,275467.000000,20053.000000,
write,64,274120.000000,39780.000000,273168.000000,21378.000000,
write,64,276285.000000,39268.000000,277089.000000,20943.000000,
write,64,394606.000000,40877.000000,274553.000000,20458.000000,
write,64,286262.000000,78632.000000,275118.000000,20293.000000,
write,64,276989.000000,39599.000000,582757.000000,20765.000000,
write,64,276078.000000,39606.000000,276280.000000,20437.000000,
write,64,273408.000000,39518.000000,275306.000000,22006.000000,
write,64,275484.000000,38293.000000,274827.000000,19964.000000,
write,64,275141.000000,39296.000000,275937.000000,21329.000000,
write,64,274600.000000,38095.000000,276697.000000,20926.000000,
write,64,292478.000000,39615.000000,313634.000000,21973.000000,
write,64,275455.000000,38667.000000,274253.000000,20967.000000,
write,64,275482.000000,39932.000000,293514.000000,21523.000000,
write,64,275383.000000,39065.000000,276250.000000,20511.000000,
write,64,274530.000000,39715.000000,275500.000000,21950.000000,
write,64,278598.000000,38613.000000,275904.000000,21766.000000,
write,64,312467.000000,38690.000000,275772.000000,21413.000000,
write,64,276978.000000,38255.000000,275006.000000,20537.000000,
write,64,302543.000000,39461.000000,276127.000000,21791.000000,
write,64,275804.000000,38686.000000,277303.000000,20451.000000,
write,64,273276.000000,39295.000000,302427.000000,20617.000000,
write,64,275296.000000,39016.000000,275242.000000,20549.000000,
write,64,273124.000000,38847.000000,276623.000000,22347.000000,
write,64,276200.000000,36815.000000,274785.000000,19890.000000,
write,64,275846.000000,39428.000000,289918.000000,21385.000000,
write,64,338243.000000,40047.000000,292943.000000,20766.000000,
write,64,283397.000000,37343.000000,274175.000000,20221.000000,
write,64,274450.000000,39616.000000,273193.000000,20792.000000,
write,64,274472.000000,37548.000000,273696.000000,19801.000000,
write,64,274505.000000,39331.000000,275884.000000,21546.000000,
write,64,310130.000000,38834.000000,274632.000000,20608.000000,
write,64,276116.000000,39612.000000,274939.000000,22054.000000,
write,64,274215.000000,39918.000000,273174.000000,20303.000000,
write,64,276096.000000,39797.000000,274859.000000,21015.000000,
write,64,273379.000000,38949.000000,273267.000000,20271.000000,
write,64,274974.000000,37948.000000,274343.000000,21715.000000,
write,64,272080.000000,38075.000000,274895.000000,20341.000000,
write,64,275486.000000,39020.000000,275289.000000,21336.000000,
write,64,271993.000000,39279.000000,274518.000000,21008.000000,
write,64,275687.000000,39791.000000,310893.000000,20875.000000,
write,64,275111.000000,39349.000000,273455.000000,20570.000000,
write,64,275132.000000,39590.000000,273339.000000,20492.000000,
write,64,272448.000000,39239.000000,273571.000000,21537.000000,
write,64,274213.000000,39635.000000,274518.000000,21269.000000,
write,64,275170.000000,39326.000000,272125.000000,20303.000000,
write,64,310456.000000,39717.000000,274931.000000,21146.000000,
write,64,274497.000000,39149.000000,273666.000000,21263.000000,
write,64,276032.000000,38548.000000,274782.000000,20961.000000,
write,64,273400.000000,38413.000000,271192.000000,20399.000000,
write,64,273578.000000,38377.000000,273227.000000,21042.000000,
write,64,272614.000000,38986.000000,274905.000000,21101.000000,
write,64,273769.000000,38844.000000,275862.000000,20526.000000,
write,64,272467.000000,38885.000000,274919.000000,20661.000000,
write,64,274274.000000,38752.000000,313042.000000,21583.000000,
write,64,272706.000000,39369.000000,273904.000000,20221.000000,
write,64,274232.000000,39768.000000,273076.000000,21362.000000,
write,64,273637.000000,39305.000000,273457.000000,21770.000000,
write,64,273933.000000,37818.000000,274502.000000,21809.000000,
write,64,273786.000000,40053.000000,274877.000000,21325.000000,
write,64,296579.000000,37842.000000,273987.000000,20339.000000,
write,64,569746.000000,40351.000000,271711.000000,22253.000000,
write,64,278790.000000,38545.000000,277460.000000,20802.000000,
write,64,274781.000000,39585.000000,370191.000000,21030.000000,
write,64,275597.000000,39226.000000,275351.000000,20456.000000,
write,64,274904.000000,40053.000000,276383.000000,21703.000000,
write,64,276453.000000,39532.000000,274218.000000,20365.000000,
write,64,274914.000000,41090.000000,276018.000000,21355.000000,
write,64,275562.000000,38597.000000,310994.000000,21105.000000,
write,64,296023.000000,39617.000000,275658.000000,22168.000000,
write,64,275420.000000,37228.000000,274091.000000,20252.000000,
write,64,274126.000000,39652.000000,294294.000000,21229.000000,
write,64,274600.000000,39846.000000,275139.000000,20520.000000,
write,64,294862.000000,40023.000000,273235.000000,21264.000000,
write,64,281359.000000,39666.000000,274194.000000,19829.000000,
write,64,274803.000000,41001.000000,273216.000000,22437.000000,
write,64,277755.000000,39226.000000,275012.000000,20619.000000,
write,64,303494.000000,39895.000000,273313.000000,20395.000000,
write,64,276178.000000,37016.000000,274210.000000,21223.000000,
write,64,275278.000000,40500.000000,302106.000000,21991.000000,
write,64,276908.000000,38551.000000,272173.000000,20949.000000,
write,64,274944.000000,37972.000000,273170.000000,20730.000000,
write,64,276648.000000,38468.000000,277427.000000,20691.000000,
write,64,274793.000000,38842.000000,310691.000000,20910.000000,
write,64,278134.000000,39021.000000,274860.000000,20727.000000,
write,64,277634.000000,39409.000000,272754.000000,20394.000000,
write,64,276547.000000,38982.000000,274319.000000,20710.000000,
write,64,277031.000000,38503.000000,274050.000000,19757.000000,
write,64,313609.000000,37263.000000,274630.000000,21469.000000,
write,64,277642.000000,39425.000000,274186.000000,19699.000000,
write,64,278809.000000,39217.000000,276767.000000,21516.000000,
write,64,276551.000000,38951.000000,276487.000000,20242.000000,
write,64,277818.000000,38015.000000,329942.000000,21187.000000,
write,64,278617.000000,38601.000000,273881.000000,20830.000000,
write,64,277300.000000,38681.000000,273263.000000,20779.000000,
write,64,276247.000000,39247.000000,274914.000000,20198.000000,
write,64,276602.000000,39833.000000,276784.000000,21217.000000,
write,64,277834.000000,39232.000000,314372.000000,20531.000000,
write,64,275812.000000,38708.000000,305424.000000,20680.000000,
write,64,274749.000000,39297.000000,275281.000000,20586.000000,
write,64,278817.000000,39669.000000,274901.000000,21314.000000,
write,64,279698.000000,37460.000000,271578.000000,20656.000000,
write,64,313561.000000,39423.000000,276107.000000,20948.000000,
write,64,275246.000000,39600.000000,273103.000000,20430.000000,
write,64,276683.000000,52684.000000,273476.000000,20769.000000,
